Java HotSpot(TM) 64-Bit Server VM (25.251-b08) for windows-amd64 JRE (1.8.0_251-b08), built on Mar 12 2020 06:31:49 by "" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16474744k(10579832k free), swap 22504056k(15672108k free)
CommandLine flags: -XX:InitialHeapSize=209715200 -XX:MaxHeapSize=209715200 -XX:MaxNewSize=104857600 -XX:MaxTenuringThreshold=15 -XX:NewSize=104857600 -XX:OldPLABSize=16 -XX:PretenureSizeThreshold=3145728 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=8 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:-UseLargePagesIndividualAllocation -XX:+UseParNewGC 
3971.454: [GC (Allocation Failure) 3971.454: [ParNew: 81499K->0K(92160K), 0.0014193 secs] 82917K->1418K(194560K), 0.0015148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3973.471: [GC (Allocation Failure) 3973.471: [ParNew: 81499K->0K(92160K), 0.0005864 secs] 82917K->1418K(194560K), 0.0006545 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3975.478: [GC (Allocation Failure) 3975.478: [ParNew: 81499K->0K(92160K), 0.0005814 secs] 82917K->1418K(194560K), 0.0006667 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3976.483: [GC (Allocation Failure) 3976.483: [ParNew: 81499K->0K(92160K), 0.0008546 secs] 82917K->1418K(194560K), 0.0009258 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3978.491: [GC (Allocation Failure) 3978.491: [ParNew: 81499K->0K(92160K), 0.0006070 secs] 82917K->1418K(194560K), 0.0006783 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3979.497: [GC (Allocation Failure) 3979.497: [ParNew: 81499K->0K(92160K), 0.0005239 secs] 82917K->1418K(194560K), 0.0005768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3981.502: [GC (Allocation Failure) 3981.502: [ParNew: 81499K->0K(92160K), 0.0004210 secs] 82917K->1418K(194560K), 0.0004968 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3982.511: [GC (Allocation Failure) 3982.511: [ParNew: 81499K->0K(92160K), 0.0010806 secs] 82917K->1418K(194560K), 0.0011888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3984.536: [GC (Allocation Failure) 3984.537: [ParNew: 81499K->0K(92160K), 0.0011789 secs] 82917K->1418K(194560K), 0.0012858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3986.538: [GC (Allocation Failure) 3986.538: [ParNew: 81499K->0K(92160K), 0.0009214 secs] 82917K->1418K(194560K), 0.0009974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3987.552: [GC (Allocation Failure) 3987.552: [ParNew: 81499K->0K(92160K), 0.0017109 secs] 82917K->1418K(194560K), 0.0018785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3989.564: [GC (Allocation Failure) 3989.564: [ParNew: 81499K->0K(92160K), 0.0007795 secs] 82917K->1418K(194560K), 0.0008320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3990.574: [GC (Allocation Failure) 3990.574: [ParNew: 81499K->0K(92160K), 0.0006760 secs] 82917K->1418K(194560K), 0.0007271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3992.587: [GC (Allocation Failure) 3992.587: [ParNew: 81499K->0K(92160K), 0.0008727 secs] 82917K->1418K(194560K), 0.0009500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3994.595: [GC (Allocation Failure) 3994.595: [ParNew: 81499K->0K(92160K), 0.0014232 secs] 82917K->1418K(194560K), 0.0015889 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3995.613: [GC (Allocation Failure) 3995.613: [ParNew: 81499K->0K(92160K), 0.0007428 secs] 82917K->1418K(194560K), 0.0008051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3997.625: [GC (Allocation Failure) 3997.625: [ParNew: 81499K->0K(92160K), 0.0012121 secs] 82917K->1418K(194560K), 0.0013751 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
3998.639: [GC (Allocation Failure) 3998.639: [ParNew: 81499K->0K(92160K), 0.0008266 secs] 82917K->1418K(194560K), 0.0009004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4000.646: [GC (Allocation Failure) 4000.646: [ParNew: 81499K->0K(92160K), 0.0012876 secs] 82917K->1418K(194560K), 0.0014432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4001.664: [GC (Allocation Failure) 4001.664: [ParNew: 81499K->0K(92160K), 0.0005798 secs] 82917K->1418K(194560K), 0.0006396 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4003.678: [GC (Allocation Failure) 4003.678: [ParNew: 81499K->0K(92160K), 0.0013502 secs] 82917K->1418K(194560K), 0.0015659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4005.682: [GC (Allocation Failure) 4005.682: [ParNew: 81499K->0K(92160K), 0.0007759 secs] 82917K->1418K(194560K), 0.0008486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4006.686: [GC (Allocation Failure) 4006.686: [ParNew: 81499K->0K(92160K), 0.0008377 secs] 82917K->1418K(194560K), 0.0009121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4008.692: [GC (Allocation Failure) 4008.692: [ParNew: 81499K->0K(92160K), 0.0017267 secs] 82917K->1418K(194560K), 0.0018866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4009.702: [GC (Allocation Failure) 4009.702: [ParNew: 81499K->0K(92160K), 0.0008951 secs] 82917K->1418K(194560K), 0.0009702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4011.721: [GC (Allocation Failure) 4011.721: [ParNew: 81499K->0K(92160K), 0.0006659 secs] 82917K->1418K(194560K), 0.0007318 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4012.731: [GC (Allocation Failure) 4012.732: [ParNew: 81499K->0K(92160K), 0.0013610 secs] 82917K->1418K(194560K), 0.0015481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4014.752: [GC (Allocation Failure) 4014.752: [ParNew: 81499K->0K(92160K), 0.0004680 secs] 82917K->1418K(194560K), 0.0005381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4016.770: [GC (Allocation Failure) 4016.770: [ParNew: 81499K->0K(92160K), 0.0011646 secs] 82917K->1418K(194560K), 0.0012754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4017.778: [GC (Allocation Failure) 4017.778: [ParNew: 81499K->0K(92160K), 0.0006301 secs] 82917K->1418K(194560K), 0.0006801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4019.800: [GC (Allocation Failure) 4019.800: [ParNew: 81499K->0K(92160K), 0.0013506 secs] 82917K->1418K(194560K), 0.0014785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4020.810: [GC (Allocation Failure) 4020.810: [ParNew: 81499K->0K(92160K), 0.0017594 secs] 82917K->1418K(194560K), 0.0019306 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4022.826: [GC (Allocation Failure) 4022.826: [ParNew: 81499K->0K(92160K), 0.0009439 secs] 82917K->1418K(194560K), 0.0010675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4024.840: [GC (Allocation Failure) 4024.840: [ParNew: 81499K->0K(92160K), 0.0014865 secs] 82917K->1418K(194560K), 0.0016170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4025.857: [GC (Allocation Failure) 4025.857: [ParNew: 81499K->0K(92160K), 0.0008104 secs] 82917K->1418K(194560K), 0.0008837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4027.864: [GC (Allocation Failure) 4027.865: [ParNew: 81499K->0K(92160K), 0.0012860 secs] 82917K->1418K(194560K), 0.0013974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4028.877: [GC (Allocation Failure) 4028.878: [ParNew: 81499K->0K(92160K), 0.0009766 secs] 82917K->1418K(194560K), 0.0010677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4030.894: [GC (Allocation Failure) 4030.894: [ParNew: 81499K->0K(92160K), 0.0009002 secs] 82917K->1418K(194560K), 0.0009911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4031.897: [GC (Allocation Failure) 4031.897: [ParNew: 81499K->0K(92160K), 0.0007452 secs] 82917K->1418K(194560K), 0.0008208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4033.905: [GC (Allocation Failure) 4033.905: [ParNew: 81499K->0K(92160K), 0.0004786 secs] 82917K->1418K(194560K), 0.0005470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4035.914: [GC (Allocation Failure) 4035.914: [ParNew: 81499K->0K(92160K), 0.0012396 secs] 82917K->1418K(194560K), 0.0013969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4036.932: [GC (Allocation Failure) 4036.933: [ParNew: 81499K->0K(92160K), 0.0005850 secs] 82917K->1418K(194560K), 0.0006607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4038.955: [GC (Allocation Failure) 4038.955: [ParNew: 81499K->0K(92160K), 0.0006985 secs] 82917K->1418K(194560K), 0.0007713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4039.957: [GC (Allocation Failure) 4039.957: [ParNew: 81499K->0K(92160K), 0.0004076 secs] 82917K->1418K(194560K), 0.0004556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4041.965: [GC (Allocation Failure) 4041.965: [ParNew: 81499K->0K(92160K), 0.0004560 secs] 82917K->1418K(194560K), 0.0005124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4042.970: [GC (Allocation Failure) 4042.970: [ParNew: 81499K->0K(92160K), 0.0004466 secs] 82917K->1418K(194560K), 0.0004966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4044.976: [GC (Allocation Failure) 4044.976: [ParNew: 81499K->0K(92160K), 0.0004733 secs] 82917K->1418K(194560K), 0.0005233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4046.988: [GC (Allocation Failure) 4046.988: [ParNew: 81499K->0K(92160K), 0.0008042 secs] 82917K->1418K(194560K), 0.0008641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4047.995: [GC (Allocation Failure) 4047.995: [ParNew: 81499K->0K(92160K), 0.0005118 secs] 82917K->1418K(194560K), 0.0005898 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4050.017: [GC (Allocation Failure) 4050.017: [ParNew: 81499K->0K(92160K), 0.0006484 secs] 82917K->1418K(194560K), 0.0007153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4051.026: [GC (Allocation Failure) 4051.026: [ParNew: 81499K->0K(92160K), 0.0018250 secs] 82917K->1418K(194560K), 0.0019832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4053.043: [GC (Allocation Failure) 4053.043: [ParNew: 81499K->0K(92160K), 0.0005255 secs] 82917K->1418K(194560K), 0.0005779 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4055.053: [GC (Allocation Failure) 4055.053: [ParNew: 81499K->0K(92160K), 0.0018688 secs] 82917K->1418K(194560K), 0.0020268 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4056.074: [GC (Allocation Failure) 4056.074: [ParNew: 81499K->0K(92160K), 0.0003835 secs] 82917K->1418K(194560K), 0.0004638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4058.082: [GC (Allocation Failure) 4058.082: [ParNew: 81499K->0K(92160K), 0.0014917 secs] 82917K->1418K(194560K), 0.0016531 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4059.103: [GC (Allocation Failure) 4059.103: [ParNew: 81499K->0K(92160K), 0.0017039 secs] 82917K->1418K(194560K), 0.0018611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4061.121: [GC (Allocation Failure) 4061.121: [ParNew: 81499K->0K(92160K), 0.0014158 secs] 82917K->1418K(194560K), 0.0015763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4062.130: [GC (Allocation Failure) 4062.131: [ParNew: 81499K->0K(92160K), 0.0006787 secs] 82917K->1418K(194560K), 0.0007476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4064.145: [GC (Allocation Failure) 4064.145: [ParNew: 81499K->0K(92160K), 0.0004930 secs] 82917K->1418K(194560K), 0.0005640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4066.156: [GC (Allocation Failure) 4066.156: [ParNew: 81499K->0K(92160K), 0.0018601 secs] 82917K->1418K(194560K), 0.0020203 secs] [Times: user=0.05 sys=0.01, real=0.00 secs] 
4067.181: [GC (Allocation Failure) 4067.181: [ParNew: 81499K->0K(92160K), 0.0012101 secs] 82917K->1418K(194560K), 0.0013683 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4069.183: [GC (Allocation Failure) 4069.183: [ParNew: 81499K->0K(92160K), 0.0012598 secs] 82917K->1418K(194560K), 0.0014268 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4070.200: [GC (Allocation Failure) 4070.200: [ParNew: 81499K->0K(92160K), 0.0009115 secs] 82917K->1418K(194560K), 0.0010301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4072.217: [GC (Allocation Failure) 4072.217: [ParNew: 81499K->0K(92160K), 0.0012982 secs] 82917K->1418K(194560K), 0.0014646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4074.236: [GC (Allocation Failure) 4074.236: [ParNew: 81499K->0K(92160K), 0.0006070 secs] 82917K->1418K(194560K), 0.0006818 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4075.254: [GC (Allocation Failure) 4075.254: [ParNew: 81499K->0K(92160K), 0.0004719 secs] 82917K->1418K(194560K), 0.0005340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4077.257: [GC (Allocation Failure) 4077.257: [ParNew: 81499K->0K(92160K), 0.0006935 secs] 82917K->1418K(194560K), 0.0008558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4078.265: [GC (Allocation Failure) 4078.265: [ParNew: 81499K->0K(92160K), 0.0007934 secs] 82917K->1418K(194560K), 0.0008613 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4080.269: [GC (Allocation Failure) 4080.269: [ParNew: 81499K->0K(92160K), 0.0007776 secs] 82917K->1418K(194560K), 0.0008449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4081.286: [GC (Allocation Failure) 4081.286: [ParNew: 81499K->0K(92160K), 0.0007341 secs] 82917K->1418K(194560K), 0.0007799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4083.301: [GC (Allocation Failure) 4083.301: [ParNew: 81499K->0K(92160K), 0.0007400 secs] 82917K->1418K(194560K), 0.0008127 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4085.305: [GC (Allocation Failure) 4085.305: [ParNew: 81499K->0K(92160K), 0.0005272 secs] 82917K->1418K(194560K), 0.0005980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4086.313: [GC (Allocation Failure) 4086.313: [ParNew: 81499K->0K(92160K), 0.0006463 secs] 82917K->1418K(194560K), 0.0007224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4088.331: [GC (Allocation Failure) 4088.331: [ParNew: 81499K->0K(92160K), 0.0007531 secs] 82917K->1418K(194560K), 0.0008302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4089.340: [GC (Allocation Failure) 4089.340: [ParNew: 81499K->0K(92160K), 0.0006025 secs] 82917K->1418K(194560K), 0.0006764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4091.362: [GC (Allocation Failure) 4091.362: [ParNew: 81499K->0K(92160K), 0.0007053 secs] 82917K->1418K(194560K), 0.0007749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4092.367: [GC (Allocation Failure) 4092.367: [ParNew: 81499K->0K(92160K), 0.0009753 secs] 82917K->1418K(194560K), 0.0011147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4094.377: [GC (Allocation Failure) 4094.377: [ParNew: 81499K->0K(92160K), 0.0010079 secs] 82917K->1418K(194560K), 0.0010876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4096.409: [GC (Allocation Failure) 4096.409: [ParNew: 81499K->0K(92160K), 0.0011921 secs] 82917K->1418K(194560K), 0.0013091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4097.413: [GC (Allocation Failure) 4097.413: [ParNew: 81499K->0K(92160K), 0.0005753 secs] 82917K->1418K(194560K), 0.0006611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4099.426: [GC (Allocation Failure) 4099.426: [ParNew: 81499K->0K(92160K), 0.0011785 secs] 82917K->1418K(194560K), 0.0012950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4100.430: [GC (Allocation Failure) 4100.430: [ParNew: 81499K->0K(92160K), 0.0010071 secs] 82917K->1418K(194560K), 0.0011062 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4102.443: [GC (Allocation Failure) 4102.444: [ParNew: 81499K->0K(92160K), 0.0017698 secs] 82917K->1418K(194560K), 0.0019353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4104.455: [GC (Allocation Failure) 4104.455: [ParNew: 81499K->0K(92160K), 0.0017655 secs] 82917K->1418K(194560K), 0.0020075 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4105.474: [GC (Allocation Failure) 4105.474: [ParNew: 81499K->0K(92160K), 0.0006607 secs] 82917K->1418K(194560K), 0.0008061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4107.482: [GC (Allocation Failure) 4107.482: [ParNew: 81499K->0K(92160K), 0.0009158 secs] 82917K->1418K(194560K), 0.0010156 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4108.493: [GC (Allocation Failure) 4108.493: [ParNew: 81499K->0K(92160K), 0.0008120 secs] 82917K->1418K(194560K), 0.0008830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4110.509: [GC (Allocation Failure) 4110.509: [ParNew: 81499K->0K(92160K), 0.0004606 secs] 82917K->1418K(194560K), 0.0005233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4111.521: [GC (Allocation Failure) 4111.521: [ParNew: 81499K->0K(92160K), 0.0004910 secs] 82917K->1418K(194560K), 0.0005574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4113.528: [GC (Allocation Failure) 4113.528: [ParNew: 81499K->0K(92160K), 0.0016354 secs] 82917K->1418K(194560K), 0.0017950 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4115.545: [GC (Allocation Failure) 4115.545: [ParNew: 81499K->0K(92160K), 0.0016407 secs] 82917K->1418K(194560K), 0.0017974 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4116.556: [GC (Allocation Failure) 4116.556: [ParNew: 81499K->0K(92160K), 0.0008007 secs] 82917K->1418K(194560K), 0.0008620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4118.581: [GC (Allocation Failure) 4118.581: [ParNew: 81499K->0K(92160K), 0.0004974 secs] 82917K->1418K(194560K), 0.0005488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4119.582: [GC (Allocation Failure) 4119.582: [ParNew: 81499K->0K(92160K), 0.0007431 secs] 82917K->1418K(194560K), 0.0007906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4121.598: [GC (Allocation Failure) 4121.598: [ParNew: 81499K->0K(92160K), 0.0015365 secs] 82917K->1418K(194560K), 0.0016788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4122.612: [GC (Allocation Failure) 4122.612: [ParNew: 81499K->0K(92160K), 0.0007815 secs] 82917K->1418K(194560K), 0.0008526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4124.622: [GC (Allocation Failure) 4124.622: [ParNew: 81499K->0K(92160K), 0.0009088 secs] 82917K->1418K(194560K), 0.0009872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4126.627: [GC (Allocation Failure) 4126.627: [ParNew: 81499K->0K(92160K), 0.0007200 secs] 82917K->1418K(194560K), 0.0007906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4127.633: [GC (Allocation Failure) 4127.633: [ParNew: 81499K->0K(92160K), 0.0007622 secs] 82917K->1418K(194560K), 0.0008083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4129.643: [GC (Allocation Failure) 4129.643: [ParNew: 81499K->0K(92160K), 0.0008082 secs] 82917K->1418K(194560K), 0.0008812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4130.645: [GC (Allocation Failure) 4130.645: [ParNew: 81499K->0K(92160K), 0.0007134 secs] 82917K->1418K(194560K), 0.0007819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4132.656: [GC (Allocation Failure) 4132.656: [ParNew: 81499K->0K(92160K), 0.0018060 secs] 82917K->1418K(194560K), 0.0020200 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
4134.675: [GC (Allocation Failure) 4134.675: [ParNew: 81499K->0K(92160K), 0.0015222 secs] 82917K->1418K(194560K), 0.0017484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4135.688: [GC (Allocation Failure) 4135.688: [ParNew: 81499K->0K(92160K), 0.0012771 secs] 82917K->1418K(194560K), 0.0014265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4137.706: [GC (Allocation Failure) 4137.706: [ParNew: 81499K->0K(92160K), 0.0007300 secs] 82917K->1418K(194560K), 0.0007831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4138.715: [GC (Allocation Failure) 4138.715: [ParNew: 81499K->0K(92160K), 0.0007424 secs] 82917K->1418K(194560K), 0.0008331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4140.738: [GC (Allocation Failure) 4140.738: [ParNew: 81499K->0K(92160K), 0.0004696 secs] 82917K->1418K(194560K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4141.738: [GC (Allocation Failure) 4141.739: [ParNew: 81499K->0K(92160K), 0.0007973 secs] 82917K->1418K(194560K), 0.0008488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4143.748: [GC (Allocation Failure) 4143.748: [ParNew: 81499K->0K(92160K), 0.0015525 secs] 82917K->1418K(194560K), 0.0016767 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4145.764: [GC (Allocation Failure) 4145.764: [ParNew: 81499K->0K(92160K), 0.0010191 secs] 82917K->1418K(194560K), 0.0011258 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4146.774: [GC (Allocation Failure) 4146.774: [ParNew: 81499K->0K(92160K), 0.0007110 secs] 82917K->1418K(194560K), 0.0007609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4148.786: [GC (Allocation Failure) 4148.786: [ParNew: 81499K->0K(92160K), 0.0007415 secs] 82917K->1418K(194560K), 0.0008194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4149.796: [GC (Allocation Failure) 4149.796: [ParNew: 81499K->0K(92160K), 0.0009585 secs] 82917K->1418K(194560K), 0.0010334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4151.804: [GC (Allocation Failure) 4151.804: [ParNew: 81499K->0K(92160K), 0.0005724 secs] 82917K->1418K(194560K), 0.0006384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4153.811: [GC (Allocation Failure) 4153.811: [ParNew: 81499K->0K(92160K), 0.0007297 secs] 82917K->1418K(194560K), 0.0007830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4154.821: [GC (Allocation Failure) 4154.821: [ParNew: 81499K->0K(92160K), 0.0018113 secs] 82917K->1418K(194560K), 0.0019659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4156.832: [GC (Allocation Failure) 4156.832: [ParNew: 81499K->0K(92160K), 0.0017253 secs] 82917K->1418K(194560K), 0.0018855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4157.851: [GC (Allocation Failure) 4157.851: [ParNew: 81499K->0K(92160K), 0.0017489 secs] 82917K->1418K(194560K), 0.0018992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4159.878: [GC (Allocation Failure) 4159.878: [ParNew: 81499K->0K(92160K), 0.0005841 secs] 82917K->1418K(194560K), 0.0006643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4160.884: [GC (Allocation Failure) 4160.884: [ParNew: 81499K->0K(92160K), 0.0004396 secs] 82917K->1418K(194560K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4162.894: [GC (Allocation Failure) 4162.894: [ParNew: 81499K->0K(92160K), 0.0003680 secs] 82917K->1418K(194560K), 0.0004393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4164.903: [GC (Allocation Failure) 4164.903: [ParNew: 81499K->0K(92160K), 0.0008723 secs] 82917K->1418K(194560K), 0.0009761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4165.916: [GC (Allocation Failure) 4165.916: [ParNew: 81499K->0K(92160K), 0.0009355 secs] 82917K->1418K(194560K), 0.0010361 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4167.927: [GC (Allocation Failure) 4167.927: [ParNew: 81499K->0K(92160K), 0.0015610 secs] 82917K->1418K(194560K), 0.0017761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4168.944: [GC (Allocation Failure) 4168.944: [ParNew: 81499K->0K(92160K), 0.0010620 secs] 82917K->1418K(194560K), 0.0011633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4170.958: [GC (Allocation Failure) 4170.958: [ParNew: 81499K->0K(92160K), 0.0007527 secs] 82917K->1418K(194560K), 0.0008401 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4171.960: [GC (Allocation Failure) 4171.960: [ParNew: 81499K->0K(92160K), 0.0007901 secs] 82917K->1418K(194560K), 0.0008664 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4173.969: [GC (Allocation Failure) 4173.969: [ParNew: 81499K->0K(92160K), 0.0006047 secs] 82917K->1418K(194560K), 0.0006926 secs] [Times: user=0.09 sys=0.02, real=0.00 secs] 
4175.989: [GC (Allocation Failure) 4175.989: [ParNew: 81499K->0K(92160K), 0.0014049 secs] 82917K->1418K(194560K), 0.0015646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4177.008: [GC (Allocation Failure) 4177.008: [ParNew: 81499K->0K(92160K), 0.0014718 secs] 82917K->1418K(194560K), 0.0016529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4179.021: [GC (Allocation Failure) 4179.021: [ParNew: 81499K->0K(92160K), 0.0019003 secs] 82917K->1418K(194560K), 0.0020569 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4180.021: [GC (Allocation Failure) 4180.021: [ParNew: 81499K->0K(92160K), 0.0006834 secs] 82917K->1418K(194560K), 0.0007499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4182.038: [GC (Allocation Failure) 4182.038: [ParNew: 81499K->0K(92160K), 0.0014156 secs] 82917K->1418K(194560K), 0.0015543 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
